gameId,playId,specialTeamsPlayType,specialTeamsResult,kickLength,kickReturnYardage,snapDetail,snapTime,operationTime,hangTime,kickType,kickDirectionIntended,kickDirectionActual
2018122302,979,Punt,Fair Catch,29,NA,OK,0.92,2.28,3.66,A,L,L
2018122302,1142,Punt,Return,54,1,OK,0.86,2.2,4.23,N,C,C
2018122302,1374,Field Goal,Kick Attempt No Good,47,NA,NA,NA,NA,NA,NA,NA,NA
2018122302,1582,Punt,Fair Catch,39,NA,OK,0.94,2.05,4.01,N,R,R
2018122302,1832,Punt,Return,52,44,OK,0.87,2.14,4.53,N,L,L
2018122302,1858,Field Goal,Kick Attempt No Good,56,NA,NA,NA,NA,NA,NA,NA,NA
2018122302,2134,Punt,Fair Catch,33,NA,OK,0.98,2.13,3.76,A,L,L
2018122302,2413,Punt,Return,45,9,OK,0.95,2.11,4.07,A,L,L
2018122302,2605,Punt,Return,53,-10,OK,0.94,2.3,4.51,N,R,R
2018122302,2717,Punt,Return,42,3,OK,0.94,2.17,3.62,N,C,C
2018122302,2809,Punt,Out of Bounds,28,NA,OK,0.87,2.11,3.65,N,R,R
2018122302,3159,Field Goal,Kick Attempt Good,26,NA,NA,NA,NA,NA,NA,NA,NA
2018122302,3299,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122302,3526,Punt,Fair Catch,50,NA,OK,0.9,2.24,4.65,N,L,L
2018122304,480,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122304,833,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122304,966,Punt,Return,56,9,OK,0.95,2.16,4.13,N,R,C
2018122304,1058,Punt,Fair Catch,49,NA,H,0.89,2.38,4.41,N,C,C
2018122304,1489,Field Goal,Kick Attempt Good,50,NA,NA,NA,NA,NA,NA,NA,NA
2018122304,1656,Field Goal,Kick Attempt Good,39,NA,NA,NA,NA,NA,NA,NA,NA
2018122304,2144,Punt,Fair Catch,46,NA,OK,0.84,2.26,4.75,N,C,C
2018122304,2331,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122304,2477,Punt,Fair Catch,40,NA,OK,0.87,2.19,4.54,N,C,C
2018122304,2599,Punt,Return,54,3,OK,0.86,2.26,4.32,N,C,C
2018122304,2774,Punt,Fair Catch,32,NA,OK,0.88,2.02,4.38,A,L,L
2018122304,2981,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122304,3433,Punt,Return,49,13,OK,0.85,2.26,4.54,N,L,L
2018122304,4038,Punt,Fair Catch,37,NA,OK,0.87,2.3,4.42,A,C,C
2018122305,227,Punt,Fair Catch,41,NA,OK,0.88,2.14,4.84,N,L,L
2018122305,345,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122305,461,Punt,Fair Catch,35,NA,H,0.91,2.27,4.51,A,C,C
2018122305,651,Punt,Return,47,2,OK,0.85,2.15,4.7,N,L,L
2018122305,743,Punt,Return,50,7,>,0.93,2.23,4.36,N,R,R
2018122305,1104,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122305,1209,Punt,Return,51,5,OK,0.86,2.18,4.47,N,C,C
2018122305,1329,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122305,1511,Punt,Touchback,50,NA,OK,0.85,2.23,4.4,N,L,L
2018122305,1804,Field Goal,Kick Attempt Good,37,NA,NA,NA,NA,NA,NA,NA,NA
2018122305,2147,Punt,Fair Catch,33,NA,OK,0.94,2.29,4,A,C,C
2018122305,2391,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122305,2672,Field Goal,Kick Attempt Good,51,NA,NA,NA,NA,NA,NA,NA,NA
2018122305,3073,Field Goal,Kick Attempt Good,31,NA,NA,NA,NA,NA,NA,NA,NA
2018122305,3284,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122305,3416,Punt,Blocked Punt,NA,NA,OK,0.87,2.19,NA,NA,NA,NA
2018122306,248,Field Goal,Kick Attempt Good,37,NA,NA,NA,NA,NA,NA,NA,NA
2018122306,564,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122306,863,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122306,1325,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2018122306,1431,Punt,Out of Bounds,48,NA,OK,0.9,2.13,4.96,N,L,L
2018122306,1516,Punt,Fair Catch,45,NA,OK,0.85,2.13,4.68,N,R,R
2018122306,1655,Punt,Fair Catch,37,NA,OK,0.9,2.28,4.38,A,L,L
2018122306,1779,Punt,Return,57,13,OK,0.7,1.85,4.86,N,R,R
2018122306,2170,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122306,2420,Punt,Downed,41,NA,OK,0.89,2.08,3.83,N,C,C
2018122306,2576,Field Goal,Kick Attempt No Good,52,NA,NA,NA,NA,NA,NA,NA,NA
2018122306,2881,Field Goal,Kick Attempt Good,20,NA,NA,NA,NA,NA,NA,NA,NA
2018122306,3070,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122306,3864,Punt,Fair Catch,40,NA,OK,0.91,2.08,4.71,N,C,C
2018122306,4124,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122307,213,Punt,Downed,42,NA,OK,0.78,2.05,4.41,A,C,C
2018122307,345,Punt,Muffed,54,0,>,0.73,1.91,4.44,N,C,C
2018122307,487,Field Goal,Kick Attempt Good,47,NA,NA,NA,NA,NA,NA,NA,NA
2018122307,597,Punt,Return,46,9,OK,0.86,2.14,4.52,N,C,C
2018122307,865,Punt,Downed,24,NA,OK,0.74,2.12,4.14,N,C,C
2018122307,979,Punt,Downed,29,NA,OK,0.88,2.09,3.83,N,C,C
2018122307,1265,Field Goal,Kick Attempt Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2018122307,1373,Punt,Return,47,4,OK,0.93,2.19,4.66,N,C,C
2018122307,1616,Field Goal,Kick Attempt Good,48,NA,NA,NA,NA,NA,NA,NA,NA
2018122307,1959,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122307,2132,Punt,Downed,46,NA,OK,0.82,2.2,4.44,N,L,L
2018122307,2394,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122307,2694,Field Goal,Kick Attempt Good,24,NA,NA,NA,NA,NA,NA,NA,NA
2018122307,2815,Punt,Fair Catch,47,NA,OK,0.76,2.15,4.75,N,R,R
2018122307,2930,Punt,Return,58,5,OK,0.91,2.17,4.55,N,R,R
2018122307,3055,Punt,Return,52,8,OK,0.76,2,4.06,N,C,C
2018122307,3423,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122307,3651,Punt,Fair Catch,38,NA,OK,0.72,2.11,4.46,A,C,C
2018122307,3780,Punt,Return,54,0,L,0.93,2.2,4.41,N,R,R
2018122307,3978,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2018122308,129,Punt,Downed,47,NA,OK,0.9,2.14,4.56,N,L,L
2018122308,218,Punt,Downed,55,NA,OK,0.92,2.3,3.17,N,C,C
2018122308,324,Punt,Downed,35,NA,<,0.94,2.15,2.73,N,R,C
2018122308,491,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122308,598,Punt,Downed,55,NA,OK,0.89,2.16,4.3,N,C,C
2018122308,1023,Field Goal,Kick Attempt No Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2018122308,1124,Punt,Return,51,4,L,0.85,2.26,3.96,N,L,L
2018122308,1216,Punt,Return,45,12,OK,0.97,2.16,3.63,N,C,C
2018122308,1382,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122308,1951,Punt,Downed,33,NA,OK,0.83,2.17,3.91,A,R,R
2018122308,2131,Field Goal,Kick Attempt Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2018122308,2282,Punt,Return,47,8,OK,0.88,2.14,4.33,N,L,L
2018122308,2435,Field Goal,Kick Attempt Good,41,NA,NA,NA,NA,NA,NA,NA,NA
2018122308,2732,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122308,3199,Punt,Downed,32,NA,OK,0.88,2.19,4.29,A,R,R
2018122308,3289,Punt,Return,38,25,OK,0.89,2.09,4.01,N,L,L
2018122308,3437,Field Goal,Kick Attempt Good,24,NA,NA,NA,NA,NA,NA,NA,NA
2018122308,3571,Punt,Downed,10,NA,OK,0.89,2.13,2.28,N,C,C
2018122308,3913,Punt,Out of Bounds,41,NA,OK,0.89,2.14,3.9,A,R,R
2018122308,4184,Extra Point,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,210,Field Goal,Kick Attempt No Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,341,Punt,Return,37,12,L,0.89,2.18,3.76,A,C,C
2018122309,716,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,928,Punt,Fair Catch,41,NA,OK,0.93,2.25,4.19,N,C,C
2018122309,1226,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,1445,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,1512,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,1793,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,2257,Field Goal,Kick Attempt Good,42,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,2628,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,2855,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,3000,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,3195,Punt,Muffed,35,NA,OK,0.86,2.14,4.87,A,C,C
2018122309,3309,Punt,Fair Catch,41,NA,OK,0.87,2.14,3.91,N,R,R
2018122309,3483,Field Goal,Kick Attempt Good,38,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,3670,Punt,Downed,52,NA,OK,0.92,2.16,3.97,A,L,L
2018122309,4006,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,4114,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122309,4308,Punt,Downed,42,NA,OK,0.7,1.93,3.83,N,C,C
2018122309,4872,Field Goal,Kick Attempt Good,33,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,128,Punt,Return,48,11,OK,0.82,2.07,3.49,A,L,L
2018122310,462,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,817,Field Goal,Kick Attempt Good,30,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,967,Punt,Return,48,8,OK,0.95,2.2,3.74,N,C,C
2018122310,1089,Punt,Downed,51,NA,OK,0.77,2.04,3.41,N,C,C
2018122310,1204,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,2018,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,2622,Punt,Fair Catch,29,NA,OK,0.87,1.98,4.21,A,C,C
2018122310,2829,Field Goal,Kick Attempt Good,47,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,3007,Punt,Out of Bounds,33,NA,OK,0.79,2.1,3.85,A,L,L
2018122310,3052,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,3534,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,4047,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,4189,Punt,Touchback,48,NA,OK,0.87,1.99,4.23,A,C,C
2018122310,4424,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122310,4796,Field Goal,Kick Attempt Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,439,Field Goal,Kick Attempt Good,36,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,683,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,798,Punt,Downed,54,NA,OK,0.91,2.1,4.75,N,R,R
2018122311,1172,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,1402,Extra Point,Kick Attempt No Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,1721,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,1998,Field Goal,Kick Attempt No Good,54,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,2105,Field Goal,Kick Attempt No Good,57,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,2312,Punt,Fair Catch,34,NA,OK,0.91,2.08,4.39,A,L,L
2018122311,2622,Field Goal,Kick Attempt Good,21,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,2785,Punt,Return,56,0,OK,0.9,2.05,4.76,N,L,L
2018122311,2998,Punt,Return,59,1,OK,0.85,2.23,5.02,N,C,C
2018122311,3156,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,3332,Punt,Downed,47,NA,OK,0.91,2.11,4.39,A,C,C
2018122311,3470,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122311,3616,Punt,Return,55,26,OK,0.98,2.21,4.39,N,C,C
2018122311,3735,Punt,Downed,44,NA,OK,0.94,2.17,4.47,A,L,L
2018122312,183,Punt,Touchback,49,NA,OK,0.87,2.21,4.32,A,L,L
2018122312,273,Punt,Fair Catch,49,NA,OK,0.93,2.12,4.62,N,R,R
2018122312,484,Field Goal,Kick Attempt No Good,37,NA,NA,NA,NA,NA,NA,NA,NA
2018122312,582,Punt,Fair Catch,41,NA,OK,0.93,2.12,4.78,N,R,R
2018122312,716,Punt,Downed,42,NA,OK,0.86,2.21,3.46,N,C,C
2018122312,1141,Field Goal,Kick Attempt Good,33,NA,NA,NA,NA,NA,NA,NA,NA
2018122312,1476,Field Goal,Kick Attempt Good,30,NA,NA,NA,NA,NA,NA,NA,NA
2018122312,1765,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122312,2005,Field Goal,Kick Attempt Good,23,NA,NA,NA,NA,NA,NA,NA,NA
2018122312,2235,Punt,Fair Catch,46,NA,OK,0.88,2.12,4.41,A,C,C
2018122312,2842,Punt,Fair Catch,45,NA,OK,0.93,2.02,4.19,A,L,L
2018122312,3108,Punt,Fair Catch,28,NA,OK,0.87,2.12,4.42,A,L,L
2018122313,159,Punt,Touchback,57,NA,L,0.89,2.11,4.7,N,C,C
2018122313,790,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122313,1095,Field Goal,Kick Attempt Good,30,NA,NA,NA,NA,NA,NA,NA,NA
2018122313,1378,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122313,1473,Punt,Fair Catch,41,NA,OK,0.93,2.2,5.12,N,C,C
2018122313,1622,Punt,Out of Bounds,56,NA,OK,0.86,2.16,4.54,N,R,R
2018122313,2280,Field Goal,Kick Attempt Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2018122313,2696,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122313,3008,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122313,3142,Punt,Fair Catch,43,NA,OK,0.91,2.13,4.48,N,L,L
2018122313,3295,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122313,3416,Punt,Fair Catch,42,NA,OK,0.91,2.23,4.44,N,R,R
2018122313,3883,Field Goal,Blocked Kick Attempt,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122313,3997,Punt,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122313,4402,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,117,Punt,Return,48,3,OK,0.89,2.18,4.55,N,L,C
2018122314,451,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,690,Field Goal,Kick Attempt Good,54,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,977,Field Goal,Kick Attempt No Good,36,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,1282,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,1379,Punt,Out of Bounds,46,NA,OK,0.84,2.12,3.84,A,L,L
2018122314,1705,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,2082,Punt,Downed,26,NA,OK,0.95,2.13,4.26,A,R,R
2018122314,2594,Field Goal,Kick Attempt Good,28,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,2817,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,3067,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,3165,Punt,Return,39,10,OK,0.89,2.19,3.84,N,R,R
2018122314,3290,Punt,Out of Bounds,32,NA,OK,0.82,2.01,3.05,N,R,R
2018122314,3580,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,3819,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,4373,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122314,4520,Field Goal,Kick Attempt Good,32,NA,NA,NA,NA,NA,NA,NA,NA
2018122400,241,Punt,Return,65,99,OK,0.94,2.17,5.06,N,C,C
2018122400,268,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122400,412,Punt,Touchback,48,NA,<,0.89,2.09,3.93,A,L,L
2018122400,542,Punt,Downed,64,NA,H,1,2.46,4.08,N,C,C
2018122400,744,Punt,Touchback,55,NA,H,0.88,2.06,3.94,A,L,L
2018122400,845,Punt,Fair Catch,37,NA,H,0.99,2.39,3.92,N,C,C
2018122400,1120,Punt,Fair Catch,34,NA,OK,0.95,2.1,4.69,A,L,L
2018122400,1430,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122400,1634,Punt,Touchback,54,NA,H,0.99,2.24,4.47,A,L,L
2018122400,1994,Field Goal,Kick Attempt Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2018122400,2115,Field Goal,Kick Attempt No Good,58,NA,NA,NA,NA,NA,NA,NA,NA
2018122400,2313,Punt,Fair Catch,34,NA,OK,0.94,2.21,4.51,A,C,C
2018122400,2467,Punt,Return,50,7,OK,0.89,2.1,4.44,N,C,C
2018122400,2569,Punt,Fair Catch,43,NA,OK,0.97,2.3,4.63,N,L,L
2018122400,2827,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122400,3219,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122400,3585,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018122400,3753,Punt,Fair Catch,47,NA,<,0.99,2.14,4.66,N,C,C
2018122400,3925,Field Goal,Kick Attempt Good,45,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,373,Field Goal,Kick Attempt Good,38,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,548,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,787,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,892,Punt,Fair Catch,48,NA,OK,0.86,2.07,4.38,N,R,R
2018123000,1069,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,1267,Punt,Touchback,48,NA,OK,0.84,1.98,4.12,A,C,C
2018123000,1538,Field Goal,Kick Attempt Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,1976,Punt,Fair Catch,39,NA,OK,0.87,2.16,4.47,N,C,C
2018123000,2165,Punt,Downed,36,NA,OK,0.86,2.1,4.56,A,C,C
2018123000,2314,Field Goal,Kick Attempt No Good,46,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,2502,Punt,Return,53,37,OK,0.82,2.16,4.17,N,C,C
2018123000,2554,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,2860,Field Goal,Kick Attempt Good,44,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,2975,Punt,Fair Catch,45,NA,OK,0.9,2.16,4.22,N,R,R
2018123000,3106,Punt,Return,56,8,OK,0.83,2.18,4.05,A,L,L
2018123000,3378,Field Goal,Kick Attempt Good,35,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,3732,Field Goal,Kick Attempt Good,23,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,4006,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123000,4148,Punt,Return,51,1,OK,0.85,2.13,4.25,A,L,L
2018123001,340,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,509,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,1106,Field Goal,Kick Attempt No Good,42,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,1223,Punt,Return,36,0,OK,0.93,2.3,4.35,A,C,C
2018123001,1326,Punt,Return,35,8,<,0.84,2.13,3.15,N,C,L
2018123001,1445,Punt,Fair Catch,32,NA,OK,0.94,2.11,4.12,A,R,R
2018123001,1538,Punt,Return,32,1,OK,0.93,2.16,2.99,N,C,C
2018123001,1989,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,2098,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,2289,Punt,Return,54,9,OK,0.93,2.19,4.74,N,C,C
2018123001,2581,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,2837,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,3152,Field Goal,Kick Attempt Good,29,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,3338,Punt,Fair Catch,44,NA,L,0.95,2.16,4.46,N,R,R
2018123001,3462,Punt,Downed,28,NA,OK,0.96,2.15,2.96,N,C,C
2018123001,3575,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,3900,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123001,4003,Punt,Downed,25,NA,OK,0.7,2.17,3.63,N,C,L
2018123002,117,Punt,Fair Catch,53,NA,H,0.76,2.16,4.45,N,R,R
2018123002,214,Punt,Downed,31,NA,OK,0.84,2.14,3.56,N,C,C
2018123002,355,Punt,Downed,29,NA,OK,0.77,2,4.04,A,C,C
2018123002,467,Punt,Fair Catch,44,NA,OK,0.81,2.18,4.04,N,C,C
2018123002,841,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123002,949,Punt,Fair Catch,53,NA,L,0.88,2.3,4.54,N,C,C
2018123002,1229,Field Goal,Non-Special Teams Result,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123002,1255,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123002,1499,Punt,Fair Catch,35,NA,L,0.9,2.18,4.18,A,L,L
2018123002,1920,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123002,2152,Punt,Touchback,55,NA,OK,0.84,2.13,4.77,N,C,C
2018123002,2362,Punt,Return,49,25,L,0.83,2.11,4.3,N,C,C
2018123002,2503,Punt,Fair Catch,32,NA,OK,0.73,1.91,3.84,A,C,C
2018123002,2595,Punt,Downed,50,NA,OK,0.82,2.11,4.25,N,C,C
2018123002,2802,Field Goal,Kick Attempt Good,43,NA,NA,NA,NA,NA,NA,NA,NA
2018123002,3146,Punt,Return,47,0,OK,0.8,2.15,3.35,N,C,C
2018123002,3586,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123003,133,Punt,Return,50,17,OK,0.87,2.21,4.09,N,C,C
2018123003,228,Punt,Muffed,51,NA,OK,0.93,2.18,4.85,N,C,C
2018123003,370,Field Goal,Kick Attempt Good,25,NA,NA,NA,NA,NA,NA,NA,NA
2018123003,716,Field Goal,Kick Attempt Good,23,NA,NA,NA,NA,NA,NA,NA,NA
2018123003,921,Punt,Muffed,36,NA,OK,0.89,2.18,4.07,N,L,L
2018123003,1112,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123003,1209,Punt,Return,48,11,OK,0.86,2.08,4.68,N,C,C
2018123003,1337,Punt,Out of Bounds,60,NA,OK,0.79,2.07,4.89,N,R,R
2018123003,1560,Punt,Return,49,1,OK,0.85,2.12,4.53,N,C,C
2018123003,1810,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123003,1958,Punt,Return,53,5,OK,0.93,2.16,4.66,N,C,C
2018123003,2065,Punt,Return,43,0,OK,0.79,2.04,4.2,N,C,C
2018123003,2252,Punt,Fair Catch,49,NA,OK,0.89,2.16,4.84,N,L,L
2018123003,2462,Punt,Downed,32,NA,OK,0.87,2.07,4.45,A,C,C
2018123003,2679,Punt,Fair Catch,46,NA,OK,0.88,2.14,4.98,N,C,C
2018123003,2867,Punt,Fair Catch,43,NA,OK,0.87,2.07,4.22,A,C,C
2018123003,3020,Punt,Fair Catch,46,NA,OK,0.91,2.25,4.68,N,R,R
2018123003,3269,Field Goal,Kick Attempt Good,24,NA,NA,NA,NA,NA,NA,NA,NA
2018123003,3377,Punt,Return,50,30,OK,0.91,2.24,4.7,N,C,C
2018123003,3512,Punt,Fair Catch,31,NA,OK,0.83,1.93,4.16,A,L,L
2018123004,227,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123004,465,Punt,Fair Catch,28,NA,OK,0.85,2.07,4.57,A,R,R
2018123004,725,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123004,1364,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123004,2174,Punt,Return,48,3,OK,0.91,2.17,4.37,N,C,C
2018123004,2495,Punt,Downed,40,NA,OK,1.01,2.12,4.52,A,C,C
2018123004,2656,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123004,2862,Punt,Fair Catch,38,NA,OK,0.98,2.14,4.37,A,R,R
2018123004,3152,Extra Point,Kick Attempt Good,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018123004,3314,Punt,Touchback,56,NA,OK,0.92,2.1,4.27,N,R,R
2018123005,120,Punt,Fair Catch,43,NA,OK,0.86,2.1,3.71,N,R,R
